"Record ID","First Name","Last Name","Annual Revenue","Average Pageviews","Became a Customer Date","Became a Lead Date","Became a Marketing Qualified Lead Date","Became a Sales Qualified Lead Date","Became a Subscriber Date","Became an Evangelist Date","Became an Opportunity Date","Became an Other Lifecycle Date","Buying Role","Buying Role Option","Campaign of last booking in meetings tool","City","Close Date","Company domain name","Company Name","Company size","Contact owner","Contact priority","Contact unworked","Country/Region","Create Date","Created by user ID","Currently in Sequence","Currently in workflow","Date of birth","Date of last meeting booked in meetings tool","Days To Close","Degree","Domain name","Domain to which registration email was sent","Email","Email address automated quarantine reason","Email address quarantine reason","Email Address Quarantined","Email Confirmed","Email Domain","Email hard bounce reason","Event Revenue","Facebook click id","Fax Number","Field of study","First Conversion","First Conversion Date","First Deal Created Date","First marketing email click date","First marketing email open date","First marketing email reply date","First marketing email send date","First Page Seen","First Referring Site","First Touch Converting Campaign","Gender","Google ad click id","Graduation date","HubSpot Score","HubSpot Team","höbbela","Industry","Invalid email address","IP City","IP Country","IP Country Code","IP State Code/Region Code","IP State/Region","IP Timezone","Job function","Job Title","Last Activity Date","Last Contacted","Last Engagement Date","Last marketing email click date","Last marketing email name","Last marketing email open date","Last marketing email reply date","Last marketing email send date","Last Modified Date","Last NPS survey comment","Last NPS survey date","Last NPS survey rating","Last Page Seen","Last Referring Site","Last sequence ended date","Last sequence enrolled","Last sequence enrolled date","Last Touch Converting Campaign","Latest Source","Latest Source Date","Latest Source Drill-Down 1","Latest Source Drill-Down 2","Lead Rating","Lead Status","Legal basis for processing contact's data","Lifecycle Stage","Likelihood to close","Marital Status","Marketing contact until next update","Marketing email confirmation status","Marketing emails bounced","Marketing emails clicked","Marketing emails delivered","Marketing emails opened","Marketing emails replied","Medium of last booking in meetings tool","Membership Notes","Message","Military status","Mobile Phone Number","Next Activity Date","Number of Associated Deals","Number of Employees","Number of event completions","Number of Form Submissions","Number of Pageviews","Number of Sales Activities","Number of sequences enrolled","Number of Sessions","Number of times contacted","Number of Unique Forms Submitted","Object create date/time","Opted out of email: Customer Service Communication","Original Source","Original Source Drill-Down 1","Original Source Drill-Down 2","Owner Assigned Date","Persona","Phone Number","Postal Code","Predictive Lead Score","Preferred language","Private e-mail address","Recent Conversion","Recent Conversion Date","Recent Deal Amount","Recent Deal Close Date","Recent Sales Email Clicked Date","Recent Sales Email Opened Date","Recent Sales Email Replied Date","Registered At","Relationship Status","Salutation","School","Sends Since Last Engagement","Seniority","Source of last booking in meetings tool","Start date","State/Region","Status","Street Address","Time between contact creation and deal close (HH:mm:ss)","Time between contact creation and deal creation (HH:mm:ss)","Time First Seen","Time Last Seen","Time of First Session","Time of Last Session","Time registration email was sent","Time to move from lead to customer (HH:mm:ss)","Time to move from marketing qualified lead to customer (HH:mm:ss)","Time to move from opportunity to customer (HH:mm:ss)","Time to move from sales qualified lead to customer (HH:mm:ss)","Time to move from subscriber to customer (HH:mm:ss)","Time Zone","Total Revenue","Twitter Username","Unsubscribed from all email","Website URL","WhatsApp Phone Number","Work email","Associated Company","Associated Deal","Associated Ticket","Associated Payment","Associated Subscription","Associated Company IDs","Associated Deal IDs","Associated Ticket IDs","Associated Payment IDs","Associated Subscription IDs"
"509","Cristionna","Filippucci","","0.0","","","","","","","","","Legal & Compliance","Legal & Compliance","","","","topiczoom.com","Topiczoom","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","topiczoom.com","","cristionna.filippucci@topiczoom.com","","","","","topiczoom.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nuclear Power Engineer","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","617-361-3162","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","cristionna.filippucci@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","cristionna.filippucci@topiczoom.com","","","","","","","","","",""
"1852","Garwood","Tanguy","","0.0","","","","","","","","","","Executive Sponsor","","","","skalith.com","Skalith","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","skalith.com","","garwood.tanguy@skalith.com","","","","","skalith.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Database Administrator IV","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","garwood.tanguy@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","garwood.tanguy@skalith.com","","","","","","","","","",""
"1851","Judah","Addicote","","0.0","","","","","","","","","","Other","","","","blogtag.com","Blogtag","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","blogtag.com","","judah.addicote@blogtag.com","","","","","blogtag.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Senior Cost Accountant","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","737-983-4432","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","512-803-4271","","","","judah.addicote@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","judah.addicote@blogtag.com","","","","","","","","","",""
"1809","Tildi","Harkins","","0.0","","","","","","","","","","Blocker","","","","mydeo.com","Mydeo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","mydeo.com","","tildi.harkins@mydeo.com","","","","","mydeo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Senior Editor","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","823-364-6344","","","","tildi.harkins@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","tildi.harkins@mydeo.com","","","","","","","","","",""
"1657","Pasquale","Witheford","","0.0","","","","","","","","","End User","End User","","","","mycat.com","Mycat","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","mycat.com","","pasquale.witheford@mycat.com","","","","","mycat.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Analyst Programmer","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","737-305-8361","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","127-301-4375","","","","pasquale.witheford@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","pasquale.witheford@mycat.com","","","","","","","","","",""
"457","Camala","Gibb","","0.0","","","","","","","","","Other","Other","","","","oba.com","Oba","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","oba.com","","camala.gibb@oba.com","","","","","oba.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Information Systems Manager","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","200-976-3752","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","camala.gibb@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","camala.gibb@oba.com","","","","","","","","","",""
"105","Hamil","Milam","","0.0","","","","","","","","","Executive Sponsor","Executive Sponsor","","","","jayo.com","Jayo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","jayo.com","","hamil.milam@jayo.com","","","","","jayo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Quality Control Specialist","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","972-865-2351","","","","hamil.milam@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","hamil.milam@jayo.com","","","","","","","","","",""
"1309","Nefen","Casale","","0.0","","","","","","","","","","Legal & Compliance","","","","trilith.com","Trilith","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","trilith.com","","nefen.casale@trilith.com","","","","","trilith.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Analog Circuit Design manager","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.84",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","nefen.casale@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","nefen.casale@trilith.com","","","","","","","","","",""
"1854","Griz","Biddy","","0.0","","","","","","","","","Champion","Champion","","","","browseblab.com","Browseblab","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","browseblab.com","","griz.biddy@browseblab.com","","","","","browseblab.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nurse Practicioner","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.51",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","griz.biddy@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","griz.biddy@browseblab.com","","","","","","","","","",""
"1466","Jorrie","Gammill","","0.0","","","","","","","","","Blocker","Blocker","","","","gabvine.com","Gabvine","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","gabvine.com","","jorrie.gammill@gabvine.com","","","","","gabvine.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Accounting Assistant II","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","jorrie.gammill@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","jorrie.gammill@gabvine.com","","","","","","","","","",""
"908","Ruprecht","Goldwater","","0.0","","","","","","","","","End User","End User","","","","einti.com","Einti","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","einti.com","","ruprecht.goldwater@einti.com","","","","","einti.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Budget/Accounting Analyst IV","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.51",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","ruprecht.goldwater@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","ruprecht.goldwater@einti.com","","","","","","","","","",""
"111","Korie","Coda","","0.0","","","","","","","","","","Champion","","","","photojam.com","Photojam","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","photojam.com","","korie.coda@photojam.com","","","","","photojam.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Compensation Analyst","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","295-394-3111","","","","korie.coda@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","korie.coda@photojam.com","","","","","","","","","",""
"708","Karlik","McGonigle","","0.0","","","","","","","","","","Executive Sponsor","","","","skiba.com","Skiba","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","skiba.com","","karlik.mcgonigle@skiba.com","","","","","skiba.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Senior Financial Analyst","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","karlik.mcgonigle@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","karlik.mcgonigle@skiba.com","","","","","","","","","",""
"1358","Marina","Twidell","","0.0","","","","","","","","","Other","Other","","","","gevee.com","Gevee","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","gevee.com","","marina.twidell@gevee.com","","","","","gevee.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Human Resources Manager","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","marina.twidell@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","marina.twidell@gevee.com","","","","","","","","","",""
"1812","Kennan","Baskett","","0.0","","","","","","","","","Other","Other","","","","avamm.com","Avamm","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","avamm.com","","kennan.baskett@avamm.com","","","","","avamm.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Structural Engineer","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","337-644-3334","","","","kennan.baskett@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","kennan.baskett@avamm.com","","","","","","","","","",""
"508","Toby","Ducker","","0.0","","","","","","","","","Budget Holder","Budget Holder","","","","voonix.com","Voonix","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","voonix.com","","toby.ducker@voonix.com","","","","","voonix.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Geological Engineer","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","976-973-9688","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","392-810-7989","","","","toby.ducker@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","toby.ducker@voonix.com","","","","","","","","","",""
"1516","Jules","Crosfield","","0.0","","","","","","","","","","Other","","","","browsetype.com","Browsetype","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","browsetype.com","","jules.crosfield@browsetype.com","","","","","browsetype.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Accountant II","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","636-603-8701","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","946-310-1908","","","","jules.crosfield@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","jules.crosfield@browsetype.com","","","","","","","","","",""
"458","Shirlene","Garland","","0.0","","","","","","","","","","Decision Maker","","","","centidel.com","Centidel","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","centidel.com","","shirlene.garland@centidel.com","","","","","centidel.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Data Coordiator","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","shirlene.garland@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","shirlene.garland@centidel.com","","","","","","","","","",""
"809","Nikki","Vearncombe","","0.0","","","","","","","","","","Other","","","","cogibox.com","Cogibox","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","cogibox.com","","nikki.vearncombe@cogibox.com","","","","","cogibox.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tax Accountant","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","495-837-0482","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","946-548-6728","","","","nikki.vearncombe@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","nikki.vearncombe@cogibox.com","","","","","","","","","",""
"203","Emiline","Bohden","","0.0","","","","","","","","","Decision Maker","Decision Maker","","","","abata.com","Abata","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","abata.com","","emiline.bohden@abata.com","","","","","abata.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Food Chemist","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.51",""," --","","","","","","","","","","","546-235-5347","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","emiline.bohden@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","emiline.bohden@abata.com","","","","","","","","","",""
"209","Herb","Mainston","","0.0","","","","","","","","","Blocker","Blocker","","","","yodo.com","Yodo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","yodo.com","","herb.mainston@yodo.com","","","","","yodo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Food Chemist","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","herb.mainston@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","herb.mainston@yodo.com","","","","","","","","","",""
"1453","Rube","Sisnett","","0.0","","","","","","","","","","Legal & Compliance","","","","cogidoo.com","Cogidoo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","cogidoo.com","","rube.sisnett@cogidoo.com","","","","","cogidoo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Health Coach I","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","498-991-9558","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","rube.sisnett@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","rube.sisnett@cogidoo.com","","","","","","","","","",""
"210","Rosalinda","McEnery","","0.0","","","","","","","","","Legal & Compliance","Legal & Compliance","","","","edgetag.com","Edgetag","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","edgetag.com","","rosalinda.mcenery@edgetag.com","","","","","edgetag.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Geologist III","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","460-513-5752","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","rosalinda.mcenery@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","rosalinda.mcenery@edgetag.com","","","","","","","","","",""
"504","Leora","Risman","","0.0","","","","","","","","","","Influencer","","","","mita.com","Mita","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","mita.com","","leora.risman@mita.com","","","","","mita.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Database Administrator III","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.51",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","leora.risman@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","leora.risman@mita.com","","","","","","","","","",""
"1464","Olia","Eastmond","","0.0","","","","","","","","","","Legal & Compliance","","","","wordpedia.com","Wordpedia","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","wordpedia.com","","olia.eastmond@wordpedia.com","","","","","wordpedia.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Recruiting Manager","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","289-261-5334","","","","olia.eastmond@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","olia.eastmond@wordpedia.com","","","","","","","","","",""
"807","Tiffie","Rodgers","","0.0","","","","","","","","","Executive Sponsor","Executive Sponsor","","","","devcast.com","Devcast","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","devcast.com","","tiffie.rodgers@devcast.com","","","","","devcast.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nurse","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.51",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","tiffie.rodgers@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","tiffie.rodgers@devcast.com","","","","","","","","","",""
"754","Upton","Howsin","","0.0","","","","","","","","","Executive Sponsor","Executive Sponsor","","","","nlounge.com","Nlounge","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","nlounge.com","","upton.howsin@nlounge.com","","","","","nlounge.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Compensation Analyst","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","608-754-5424","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","614-364-3310","","","","upton.howsin@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","upton.howsin@nlounge.com","","","","","","","","","",""
"254","Ileana","McCoish","","0.0","","","","","","","","","","Other","","","","tazzy.com","Tazzy","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","tazzy.com","","ileana.mccoish@tazzy.com","","","","","tazzy.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pharmacist","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","183-300-0449","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","ileana.mccoish@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","ileana.mccoish@tazzy.com","","","","","","","","","",""
"1510","Gun","Sapseed","","0.0","","","","","","","","","Influencer","Influencer","","","","aibox.com","Aibox","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","aibox.com","","gun.sapseed@aibox.com","","","","","aibox.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Database Administrator II","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","803-178-3930","","","","gun.sapseed@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","gun.sapseed@aibox.com","","","","","","","","","",""
"1467","Lucienne","Dansey","","0.0","","","","","","","","","","End User","","","","yata.com","Yata","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","yata.com","","lucienne.dansey@yata.com","","","","","yata.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Accounting Assistant II","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","lucienne.dansey@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","lucienne.dansey@yata.com","","","","","","","","","",""
"103","Owen","Cruttenden","","0.0","","","","","","","","","","Blocker","","","","yombu.com","Yombu","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","yombu.com","","owen.cruttenden@yombu.com","","","","","yombu.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Computer Systems Analyst III","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.08",""," --","","","","","","","","","","","606-159-6617","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","318-854-3040","","","","owen.cruttenden@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","owen.cruttenden@yombu.com","","","","","","","","","",""
